mediSpanDrug,mediSpanDisease
medispan:C0690617,medispan:C0030807
medispan:C0690618,medispan:C0030807
medispan:C0690619,medispan:C0030807
medispan:C0692229,medispan:C0030807
medispan:C0692728,medispan:C0030807
medispan:C0692774,medispan:C0030807
medispan:C0693413,medispan:C0030807
medispan:C0693711,medispan:C0030807
medispan:C0705898,medispan:C0030807
medispan:C0707528,medispan:C0030807
medispan:C0689572,medispan:C0030807
medispan:C0692256,medispan:C0030807
medispan:C0355936,medispan:C0030920
medispan:C0687951,medispan:C0030920
medispan:C0688670,medispan:C0030920
medispan:C0688672,medispan:C0030920
medispan:C0688673,medispan:C0030920
medispan:C0688677,medispan:C0030920
medispan:C0688977,medispan:C0030920
medispan:C0688978,medispan:C0030920
medispan:C0689459,medispan:C0030920
medispan:C0690177,medispan:C0030920
medispan:C0690276,medispan:C0030920
medispan:C0690278,medispan:C0030920
medispan:C0690280,medispan:C0030920
medispan:C0690281,medispan:C0030920
medispan:C0690468,medispan:C0030920
medispan:C0690469,medispan:C0030920
medispan:C0690472,medispan:C0030920
medispan:C0774462,medispan:C0030920
medispan:C0774468,medispan:C0030920
medispan:C0774475,medispan:C0030920
medispan:C0774481,medispan:C0030920
medispan:C0355935,medispan:C0030920
medispan:C0355945,medispan:C0030920
medispan:C0774477,medispan:C0030920
medispan:C0774478,medispan:C0030920
medispan:C0356432,medispan:C0031046
medispan:C0356459,medispan:C0031046
medispan:C0356471,medispan:C0031046
medispan:C0356472,medispan:C0031046
medispan:C0688416,medispan:C0031046
medispan:C0688417,medispan:C0031046
medispan:C0688418,medispan:C0031046
medispan:C0688489,medispan:C0031046
medispan:C0688490,medispan:C0031046
medispan:C0688492,medispan:C0031046
medispan:C0688493,medispan:C0031046
medispan:C0688495,medispan:C0031046
medispan:C0688496,medispan:C0031046
medispan:C0688806,medispan:C0029456
medispan:C0690349,medispan:C0029456
medispan:C0691848,medispan:C0029456
medispan:C0691849,medispan:C0029456
medispan:C0692414,medispan:C0029456
medispan:C0693498,medispan:C0029456
medispan:C0705239,medispan:C0029456
medispan:C0706124,medispan:C0029456
medispan:C0706125,medispan:C0029456
medispan:C0773493,medispan:C0029456
medispan:C0690991,medispan:C0029456
medispan:C0773693,medispan:C0029456
medispan:C0688743,medispan:C0029456
medispan:C0355877,medispan:C0029882
medispan:C0355878,medispan:C0029882
medispan:C0355936,medispan:C0029882
medispan:C0688158,medispan:C0029882
medispan:C0688170,medispan:C0029882
medispan:C0688171,medispan:C0029882
medispan:C0688173,medispan:C0029882
medispan:C0688175,medispan:C0029882
medispan:C0688212,medispan:C0029882
medispan:C0688221,medispan:C0029882
medispan:C0688223,medispan:C0029882
medispan:C0688766,medispan:C0029882
medispan:C0689394,medispan:C0029882
medispan:C0689396,medispan:C0029882
medispan:C0690427,medispan:C0029882
medispan:C0691039,medispan:C0029882
medispan:C0703166,medispan:C0029882
medispan:C0703164,medispan:C0029882
medispan:C0355935,medispan:C0029882
medispan:C0355945,medispan:C0029882
medispan:C0688768,medispan:C0029882
medispan:C0543076,medispan:C0029899
medispan:C0690349,medispan:C0029899
medispan:C0691848,medispan:C0029899
medispan:C0691849,medispan:C0029899
medispan:C0690991,medispan:C0029899
medispan:C0773693,medispan:C0029899
medispan:C0358449,medispan:C0029944
medispan:C0358450,medispan:C0029944
medispan:C0692280,medispan:C0029944
medispan:C0774387,medispan:C0029944
medispan:C0774388,medispan:C0029944
medispan:C0774389,medispan:C0029944
medispan:C0774251,medispan:C0030193
medispan:C0774284,medispan:C0030193
medispan:C0774285,medispan:C0030193
medispan:C0354994,medispan:C0030201
medispan:C0688224,medispan:C0030201
medispan:C0688225,medispan:C0030201
medispan:C0688226,medispan:C0030201
medispan:C0688229,medispan:C0030201
medispan:C0689204,medispan:C0030201
medispan:C0689206,medispan:C0030201
medispan:C0689207,medispan:C0030201
medispan:C0689477,medispan:C0030201
medispan:C0690163,medispan:C0030201
medispan:C0690168,medispan:C0030201
medispan:C0690169,medispan:C0030201
medispan:C0692754,medispan:C0030201
medispan:C0693086,medispan:C0030201
medispan:C0693457,medispan:C0030201
medispan:C0774066,medispan:C0030201
medispan:C0688227,medispan:C0030201
medispan:C0353849,medispan:C0030293
medispan:C0688331,medispan:C0030293
medispan:C0688332,medispan:C0030293
medispan:C0688333,medispan:C0030293
medispan:C0688334,medispan:C0030293
medispan:C0692360,medispan:C0030293
medispan:C0715695,medispan:C0030293
medispan:C0703950,medispan:C0030293
medispan:C0704190,medispan:C0030293
medispan:C0704207,medispan:C0030293
medispan:C0773922,medispan:C0030293
medispan:C0687951,medispan:C0030305
medispan:C0774462,medispan:C0030305
medispan:C0774468,medispan:C0030305
medispan:C0355032,medispan:C0030319
medispan:C0355240,medispan:C0030319
medispan:C0355713,medispan:C0030319
medispan:C0542885,medispan:C0030319
medispan:C0542923,medispan:C0030319
medispan:C0590946,medispan:C0030319
medispan:C0687816,medispan:C0030319
medispan:C0687817,medispan:C0030319
medispan:C0687869,medispan:C0030319
medispan:C0687871,medispan:C0030319
medispan:C0687872,medispan:C0030319
medispan:C0687874,medispan:C0030319
medispan:C0687875,medispan:C0030319
medispan:C0688370,medispan:C0030319
medispan:C0688371,medispan:C0030319
medispan:C0688372,medispan:C0030319
medispan:C0688373,medispan:C0030319
medispan:C0688374,medispan:C0030319
medispan:C0688375,medispan:C0030319
medispan:C0688473,medispan:C0030319
medispan:C0689151,medispan:C0031736
medispan:C0701779,medispan:C0031736
medispan:C0691908,medispan:C0031736
medispan:C0692990,medispan:C0031880
medispan:C0692991,medispan:C0031880
medispan:C0692992,medispan:C0031880
medispan:C0693092,medispan:C0031880
medispan:C0693405,medispan:C0031880
medispan:C0773969,medispan:C0031880
medispan:C0773970,medispan:C0031880
medispan:C0773971,medispan:C0031880
medispan:C0687827,medispan:C0032026
medispan:C0687828,medispan:C0032026
medispan:C0688016,medispan:C0032026
medispan:C0688484,medispan:C0032026
medispan:C0688486,medispan:C0032026
medispan:C0688487,medispan:C0032026
medispan:C0692229,medispan:C0032026
medispan:C0692256,medispan:C0032026
medispan:C0773976,medispan:C0032051
medispan:C0688233,medispan:C0032064
medispan:C0688686,medispan:C0032064
medispan:C0689631,medispan:C0032064
medispan:C0689633,medispan:C0032064
medispan:C0690468,medispan:C0032064
medispan:C0690469,medispan:C0032064
medispan:C0690472,medispan:C0032064
medispan:C0692180,medispan:C0032064
medispan:C0692181,medispan:C0032064
medispan:C0708686,medispan:C0032064
medispan:C0708688,medispan:C0032064
medispan:C0356170,medispan:C0032064
medispan:C0689204,medispan:C0032231
medispan:C0689206,medispan:C0032231
medispan:C0689207,medispan:C0032231
medispan:C0693086,medispan:C0032231
medispan:C0690770,medispan:C0032269
medispan:C0708722,medispan:C0032269
medispan:C0355877,medispan:C0032285
medispan:C0355878,medispan:C0032285
medispan:C0356229,medispan:C0032285
medispan:C0356239,medispan:C0032285
medispan:C0356432,medispan:C0032285
medispan:C0356459,medispan:C0032285
medispan:C0543395,medispan:C0032285
medispan:C0688354,medispan:C0032285
medispan:C0688416,medispan:C0032285
medispan:C0688417,medispan:C0032285
medispan:C0688418,medispan:C0032285
medispan:C0688460,medispan:C0032285
medispan:C0688461,medispan:C0032285
medispan:C0688502,medispan:C0032285
medispan:C0688766,medispan:C0032285
medispan:C0688874,medispan:C0032285
medispan:C0688875,medispan:C0032285
medispan:C0688877,medispan:C0032285
medispan:C0688878,medispan:C0032285
medispan:C0689303,medispan:C0032285
medispan:C0690670,medispan:C0032285
medispan:C0690671,medispan:C0032285
medispan:C0690673,medispan:C0032285
medispan:C0690675,medispan:C0032285
medispan:C0692264,medispan:C0032285
medispan:C0692746,medispan:C0032285
medispan:C0692747,medispan:C0032285
medispan:C0693374,medispan:C0032285
medispan:C0693375,medispan:C0032285
medispan:C0693376,medispan:C0032285
medispan:C0693578,medispan:C0032285
medispan:C0693579,medispan:C0032285
medispan:C0693683,medispan:C0032285
medispan:C0693978,medispan:C0032285
medispan:C0694440,medispan:C0032285
medispan:C0694441,medispan:C0032285
medispan:C0703166,medispan:C0032285
medispan:C0703867,medispan:C0032285
medispan:C0703942,medispan:C0032285
medispan:C0706958,medispan:C0032285
medispan:C0707528,medispan:C0032285
medispan:C0732139,medispan:C0032285
medispan:C0693581,medispan:C0032285
medispan:C0703164,medispan:C0032285
medispan:C0687943,medispan:C0032285
medispan:C0688768,medispan:C0032285
medispan:C0690934,medispan:C0032285
medispan:C0355390,medispan:C0032290
medispan:C0356432,medispan:C0032290
medispan:C0356459,medispan:C0032290
medispan:C0356471,medispan:C0032290
medispan:C0356472,medispan:C0032290
medispan:C0688416,medispan:C0032290
medispan:C0688417,medispan:C0032290
medispan:C0688418,medispan:C0032290
medispan:C0688489,medispan:C0032290
medispan:C0688490,medispan:C0032290
medispan:C0688492,medispan:C0032290
medispan:C0688493,medispan:C0032290
medispan:C0688495,medispan:C0032290
medispan:C0688496,medispan:C0032290
medispan:C0688497,medispan:C0032290
medispan:C0688498,medispan:C0032290
medispan:C0688502,medispan:C0032290
medispan:C0689112,medispan:C0032290
medispan:C0689115,medispan:C0032290
medispan:C0689119,medispan:C0032290
medispan:C0689573,medispan:C0032290
medispan:C0689574,medispan:C0032290
medispan:C0689575,medispan:C0032290
medispan:C0689576,medispan:C0032290
medispan:C0689577,medispan:C0032290
medispan:C0690106,medispan:C0032290
medispan:C0690120,medispan:C0032290
medispan:C0690121,medispan:C0032290
medispan:C0690123,medispan:C0032290
medispan:C0690124,medispan:C0032290
medispan:C0690128,medispan:C0032290
medispan:C0690276,medispan:C0032290
medispan:C0690278,medispan:C0032290
medispan:C0690280,medispan:C0032290
medispan:C0690281,medispan:C0032290
medispan:C0690616,medispan:C0032290
medispan:C0690617,medispan:C0032290
medispan:C0690618,medispan:C0032290
medispan:C0690619,medispan:C0032290
medispan:C0692774,medispan:C0032290
medispan:C0693413,medispan:C0032290
medispan:C0693711,medispan:C0032290
medispan:C0705898,medispan:C0032290
medispan:C0707528,medispan:C0032290
medispan:C0351070,medispan:C0032290
medispan:C0688415,medispan:C0032290
medispan:C0689572,medispan:C0032290
medispan:C0688221,medispan:C0032300
medispan:C0688223,medispan:C0032300
medispan:C0688766,medispan:C0032302
medispan:C0688768,medispan:C0032302
medispan:C0690252,medispan:C0032305
medispan:C0691295,medispan:C0032343
medispan:C0713022,medispan:C0032343
medispan:C0773672,medispan:C0032343
medispan:C0356229,medispan:C0032453
medispan:C0356432,medispan:C0032453
medispan:C0356459,medispan:C0032453
medispan:C0356471,medispan:C0032453
medispan:C0356472,medispan:C0032453
medispan:C0688416,medispan:C0032453
medispan:C0688417,medispan:C0032453
medispan:C0688418,medispan:C0032453
medispan:C0688460,medispan:C0032453
medispan:C0688461,medispan:C0032453
medispan:C0688489,medispan:C0032453
medispan:C0688490,medispan:C0032453
medispan:C0688492,medispan:C0032453
medispan:C0688493,medispan:C0032453
medispan:C0688495,medispan:C0032453
medispan:C0688496,medispan:C0032453
medispan:C0688497,medispan:C0032453
medispan:C0688498,medispan:C0032453
medispan:C0688502,medispan:C0032453
medispan:C0689573,medispan:C0032453
medispan:C0689574,medispan:C0032453
medispan:C0689575,medispan:C0032453
medispan:C0689576,medispan:C0032453
medispan:C0689577,medispan:C0032453
medispan:C0690106,medispan:C0032453
medispan:C0690616,medispan:C0032453
medispan:C0690617,medispan:C0032453
medispan:C0690618,medispan:C0032453
medispan:C0690619,medispan:C0032453
medispan:C0692774,medispan:C0032453
medispan:C0693413,medispan:C0032453
medispan:C0693711,medispan:C0032453
medispan:C0707528,medispan:C0032453
medispan:C0689572,medispan:C0032453
medispan:C0689808,medispan:C0032460
medispan:C0356691,medispan:C0032460
medispan:C0688489,medispan:C0032533
medispan:C0688490,medispan:C0032533
medispan:C0688492,medispan:C0032533
medispan:C0688493,medispan:C0032533
medispan:C0688495,medispan:C0032533
medispan:C0688496,medispan:C0032533
medispan:C0688497,medispan:C0032533
medispan:C0688498,medispan:C0032533
medispan:C0689112,medispan:C0032533
medispan:C0689115,medispan:C0032533
medispan:C0689119,medispan:C0032533
medispan:C0689573,medispan:C0032533
medispan:C0689574,medispan:C0032533
medispan:C0689575,medispan:C0032533
medispan:C0689576,medispan:C0032533
medispan:C0689577,medispan:C0032533
medispan:C0693413,medispan:C0032533
medispan:C0689572,medispan:C0032533
medispan:C0694127,medispan:C0032586
medispan:C0688481,medispan:C0032617
medispan:C0704670,medispan:C0032617
medispan:C0704671,medispan:C0032617
medispan:C0361760,medispan:C0032708
medispan:C0688298,medispan:C0032708
medispan:C0691152,medispan:C0035436
medispan:C0692694,medispan:C0035436
medispan:C0704929,medispan:C0035436
medispan:C0707528,medispan:C0035436
medispan:C0714615,medispan:C0035436
medispan:C0691131,medispan:C0035436
medispan:C0691135,medispan:C0035436
medispan:C0691138,medispan:C0035436
medispan:C0691139,medispan:C0035436
medispan:C0691143,medispan:C0035436
medispan:C0691146,medispan:C0035436
medispan:C0691149,medispan:C0035436
medispan:C0692316,medispan:C0035436
medispan:C0704963,medispan:C0035436
medispan:C0774350,medispan:C0035436
medispan:C0688416,medispan:C0035439
medispan:C0688417,medispan:C0035439
medispan:C0688418,medispan:C0035439
medispan:C0688489,medispan:C0035439
medispan:C0688490,medispan:C0035439
medispan:C0688492,medispan:C0035439
medispan:C0688493,medispan:C0035439
medispan:C0688495,medispan:C0035439
medispan:C0688496,medispan:C0035439
medispan:C0688497,medispan:C0035439
medispan:C0688498,medispan:C0035439
medispan:C0707528,medispan:C0035439
medispan:C0356432,medispan:C0035457
medispan:C0356459,medispan:C0035457
medispan:C0356471,medispan:C0035457
medispan:C0356472,medispan:C0035457
medispan:C0687960,medispan:C0035457
medispan:C0688416,medispan:C0035457
medispan:C0688417,medispan:C0035457
medispan:C0688418,medispan:C0035457
medispan:C0688489,medispan:C0035457
medispan:C0688490,medispan:C0035457
medispan:C0688492,medispan:C0035457
medispan:C0688493,medispan:C0035457
medispan:C0688495,medispan:C0035457
medispan:C0688496,medispan:C0035457
medispan:C0688497,medispan:C0035457
medispan:C0688498,medispan:C0035457
medispan:C0688502,medispan:C0035457
medispan:C0689112,medispan:C0035457
medispan:C0689115,medispan:C0035457
medispan:C0689119,medispan:C0035457
medispan:C0689573,medispan:C0035457
medispan:C0689574,medispan:C0035457
medispan:C0689575,medispan:C0035457
medispan:C0689576,medispan:C0035457
medispan:C0689577,medispan:C0035457
medispan:C0690106,medispan:C0035457
medispan:C0690120,medispan:C0035457
medispan:C0690121,medispan:C0035457
medispan:C0690123,medispan:C0035457
medispan:C0690124,medispan:C0035457
medispan:C0690128,medispan:C0035457
medispan:C0690616,medispan:C0035457
medispan:C0690617,medispan:C0035457
medispan:C0690618,medispan:C0035457
medispan:C0690619,medispan:C0035457
medispan:C0691222,medispan:C0035457
medispan:C0692230,medispan:C0035457
medispan:C0692534,medispan:C0035457
medispan:C0692591,medispan:C0035457
medispan:C0692774,medispan:C0035457
medispan:C0693257,medispan:C0035457
medispan:C0693413,medispan:C0035457
medispan:C0693711,medispan:C0035457
medispan:C0693795,medispan:C0035457
medispan:C0694160,medispan:C0035457
medispan:C0705898,medispan:C0035457
medispan:C0706019,medispan:C0035457
medispan:C0707528,medispan:C0035457
medispan:C0592625,medispan:C0035457
medispan:C0688640,medispan:C0035457
medispan:C0688642,medispan:C0035457
medispan:C0705791,medispan:C0035457
medispan:C0351070,medispan:C0035457
medispan:C0688053,medispan:C0035457
medispan:C0688280,medispan:C0035457
medispan:C0688294,medispan:C0035457
medispan:C0688295,medispan:C0035457
medispan:C0688297,medispan:C0035457
medispan:C0688415,medispan:C0035457
medispan:C0689572,medispan:C0035457
medispan:C0691223,medispan:C0035457
medispan:C0691409,medispan:C0035457
medispan:C0692447,medispan:C0035457
medispan:C0692672,medispan:C0035457
medispan:C0692902,medispan:C0035457
medispan:C0704898,medispan:C0035457
medispan:C0687960,medispan:C0035460
medispan:C0690163,medispan:C0035460
medispan:C0690168,medispan:C0035460
medispan:C0690169,medispan:C0035460
medispan:C0691222,medispan:C0035460
medispan:C0692230,medispan:C0035460
medispan:C0692534,medispan:C0035460
medispan:C0692591,medispan:C0035460
medispan:C0692754,medispan:C0035460
medispan:C0693257,medispan:C0035460
medispan:C0693457,medispan:C0035460
medispan:C0706019,medispan:C0035460
medispan:C0688640,medispan:C0035460
medispan:C0688642,medispan:C0035460
medispan:C0705791,medispan:C0035460
medispan:C0688053,medispan:C0035460
medispan:C0688280,medispan:C0035460
medispan:C0688294,medispan:C0035460
medispan:C0688295,medispan:C0035460
medispan:C0688297,medispan:C0035460
medispan:C0691223,medispan:C0035460
medispan:C0691409,medispan:C0035460
medispan:C0692447,medispan:C0035460
medispan:C0692672,medispan:C0035460
medispan:C0692902,medispan:C0035460
medispan:C0704898,medispan:C0035460
medispan:C0693498,medispan:C0035579
medispan:C0773493,medispan:C0035579
medispan:C0688743,medispan:C0035579
medispan:C0688233,medispan:C0035585
medispan:C0688465,medispan:C0035585
