mediSpanDrug,mediSpanDisease
medispan:C1321922,medispan:C0014518
medispan:C1962249,medispan:C0014518
medispan:C1965620,medispan:C0014518
medispan:C1965633,medispan:C0014518
medispan:C1965689,medispan:C0014518
medispan:C1965692,medispan:C0014518
medispan:C1965879,medispan:C0014518
medispan:C1966384,medispan:C0014518
medispan:C1967129,medispan:C0014518
medispan:C1967677,medispan:C0014518
medispan:C1995431,medispan:C0014518
medispan:C1995606,medispan:C0014518
medispan:C1996426,medispan:C0014518
medispan:C2587025,medispan:C0014518
medispan:C2700654,medispan:C0014518
medispan:C2700665,medispan:C0014518
medispan:C2700676,medispan:C0014518
medispan:C2700677,medispan:C0014518
medispan:C2700706,medispan:C0014518
medispan:C2700710,medispan:C0014518
medispan:C2701082,medispan:C0014518
medispan:C2701084,medispan:C0014518
medispan:C2701086,medispan:C0014518
medispan:C2741043,medispan:C0014518
medispan:C2917671,medispan:C0014518
medispan:C0688368,medispan:C0014518
medispan:C0688625,medispan:C0014518
medispan:C0692840,medispan:C0014518
medispan:C0787474,medispan:C0003811
medispan:C0788725,medispan:C0003811
medispan:C0789365,medispan:C0003811
medispan:C0790459,medispan:C0003811
medispan:C0790855,medispan:C0003811
medispan:C0791301,medispan:C0003811
medispan:C0791302,medispan:C0003811
medispan:C0791357,medispan:C0003811
medispan:C0791553,medispan:C0003811
medispan:C0791883,medispan:C0003811
medispan:C0792041,medispan:C0003811
medispan:C0792092,medispan:C0003811
medispan:C0792181,medispan:C0003811
medispan:C0792182,medispan:C0003811
medispan:C0792758,medispan:C0003811
medispan:C0793257,medispan:C0003811
medispan:C0793467,medispan:C0003811
medispan:C0793737,medispan:C0003811
medispan:C0793742,medispan:C0003811
medispan:C0793959,medispan:C0003811
medispan:C0794159,medispan:C0003811
medispan:C0794279,medispan:C0003811
medispan:C0794813,medispan:C0003811
medispan:C0795235,medispan:C0003811
medispan:C0938784,medispan:C0003811
medispan:C0938789,medispan:C0003811
medispan:C0938794,medispan:C0003811
medispan:C0976551,medispan:C0003811
medispan:C0976987,medispan:C0003811
medispan:C0976988,medispan:C0003811
medispan:C0977326,medispan:C0003811
medispan:C0978247,medispan:C0003811
medispan:C0981223,medispan:C0003811
medispan:C0981283,medispan:C0003811
medispan:C0994421,medispan:C0003811
medispan:C1161301,medispan:C0003811
medispan:C1162321,medispan:C0003811
medispan:C1163691,medispan:C0003811
medispan:C1169243,medispan:C0003811
medispan:C1176426,medispan:C0003811
medispan:C1331707,medispan:C0003811
medispan:C1331708,medispan:C0003811
medispan:C1341102,medispan:C0003811
medispan:C1341104,medispan:C0003811
medispan:C1591044,medispan:C0003811
medispan:C1702508,medispan:C0003811
medispan:C1813117,medispan:C0003811
medispan:C1876342,medispan:C0003811
medispan:C2587119,medispan:C0003811
medispan:C2609028,medispan:C0003811
medispan:C2610181,medispan:C0003811
medispan:C2682282,medispan:C0003811
medispan:C2682296,medispan:C0003811
medispan:C2682298,medispan:C0003811
medispan:C2682299,medispan:C0003811
medispan:C2682357,medispan:C0003811
medispan:C2682512,medispan:C0003811
medispan:C2682513,medispan:C0003811
medispan:C2682514,medispan:C0003811
medispan:C2700630,medispan:C0003811
medispan:C2710177,medispan:C0003811
medispan:C2912243,medispan:C0003811
medispan:C1814364,medispan:C0003873
medispan:C1827884,medispan:C0003873
medispan:C0688368,medispan:C0008325
medispan:C0787153,medispan:C0008325
medispan:C0789365,medispan:C0008325
medispan:C0693299,medispan:C0009081
medispan:C0693300,medispan:C0009081
medispan:C2731246,medispan:C0009081
medispan:C0693299,medispan:C0010417
medispan:C0693300,medispan:C0010417
medispan:C2731246,medispan:C0010417
medispan:C0353657,medispan:C0014518
medispan:C0355683,medispan:C0014518
medispan:C0355684,medispan:C0014518
medispan:C0355685,medispan:C0014518
medispan:C0357483,medispan:C0014518
medispan:C0357526,medispan:C0014518
medispan:C0359601,medispan:C0014518
medispan:C0542952,medispan:C0014518
medispan:C0687967,medispan:C0014518
medispan:C0688123,medispan:C0014518
medispan:C0688125,medispan:C0014518
medispan:C0688173,medispan:C0014518
medispan:C0688175,medispan:C0014518
medispan:C0688618,medispan:C0014518
medispan:C0688621,medispan:C0014518
medispan:C0688627,medispan:C0014518
medispan:C0688931,medispan:C0014518
medispan:C0688932,medispan:C0014518
medispan:C0688934,medispan:C0014518
medispan:C0689204,medispan:C0014518
medispan:C0689206,medispan:C0014518
medispan:C0689394,medispan:C0014518
medispan:C0689396,medispan:C0014518
medispan:C0690419,medispan:C0014518
medispan:C0691061,medispan:C0014518
medispan:C0691062,medispan:C0014518
medispan:C0691063,medispan:C0014518
medispan:C0981593,medispan:C0020433
medispan:C0991714,medispan:C0020433
medispan:C1164803,medispan:C0020433
medispan:C1164804,medispan:C0020433
medispan:C1168668,medispan:C0020433
medispan:C1276938,medispan:C0020433
medispan:C1329045,medispan:C0020433
medispan:C1344447,medispan:C0020433
medispan:C1614009,medispan:C0020433
medispan:C1626919,medispan:C0020433
medispan:C1676705,medispan:C0020433
medispan:C1965016,medispan:C0020433
medispan:C2240463,medispan:C0020433
medispan:C2240738,medispan:C0020433
medispan:C2240739,medispan:C0020433
medispan:C0787126,medispan:C0020433
medispan:C0789708,medispan:C0020433
medispan:C0793248,medispan:C0020433
medispan:C0793351,medispan:C0020433
medispan:C1702508,medispan:C0020433
medispan:C1949465,medispan:C0020433
medispan:C2342580,medispan:C0020433
medispan:C2342658,medispan:C0020433
medispan:C2342661,medispan:C0020433
medispan:C2342663,medispan:C0020433
medispan:C2342664,medispan:C0020433
medispan:C2342665,medispan:C0020433
medispan:C2342667,medispan:C0020433
medispan:C2342668,medispan:C0020433
medispan:C2342669,medispan:C0020433
medispan:C0692278,medispan:C0020443
medispan:C0693889,medispan:C0020443
medispan:C0705877,medispan:C0020443
medispan:C0705878,medispan:C0020443
medispan:C0705879,medispan:C0020443
medispan:C0975120,medispan:C0020443
medispan:C0975121,medispan:C0020443
medispan:C0975122,medispan:C0020443
medispan:C0975123,medispan:C0020443
medispan:C0978862,medispan:C0020443
medispan:C0978863,medispan:C0020443
medispan:C0981370,medispan:C0020443
medispan:C1165060,medispan:C0020443
medispan:C2917753,medispan:C0020443
medispan:C2917759,medispan:C0020443
medispan:C1702508,medispan:C0020443
medispan:C0357338,medispan:C0020640
medispan:C0357438,medispan:C0020640
medispan:C0357439,medispan:C0020640
medispan:C0688173,medispan:C0020640
medispan:C0688175,medispan:C0020640
medispan:C0689451,medispan:C0020640
medispan:C0690427,medispan:C0020640
medispan:C0690809,medispan:C0020640
medispan:C0691039,medispan:C0020640
medispan:C0693167,medispan:C0020640
medispan:C0693345,medispan:C0020640
medispan:C0693346,medispan:C0020640
medispan:C0709150,medispan:C0020640
medispan:C0782175,medispan:C0020640
medispan:C0791475,medispan:C0020640
medispan:C0792025,medispan:C0020640
medispan:C0975384,medispan:C0020640
medispan:C0975385,medispan:C0020640
medispan:C0975386,medispan:C0020640
medispan:C0975387,medispan:C0020640
medispan:C0975388,medispan:C0020640
medispan:C0975389,medispan:C0020640
medispan:C0976341,medispan:C0020640
medispan:C0976342,medispan:C0020640
medispan:C0976345,medispan:C0020640
medispan:C0976347,medispan:C0020640
medispan:C2718624,medispan:C0020640
medispan:C0781696,medispan:C0020640
medispan:C0782176,medispan:C0020640
medispan:C0791301,medispan:C0020640
medispan:C0791302,medispan:C0020640
medispan:C0791357,medispan:C0020640
medispan:C0792041,medispan:C0020640
medispan:C0793467,medispan:C0020640
medispan:C0793742,medispan:C0020640
medispan:C0794279,medispan:C0020640
medispan:C0794813,medispan:C0020640
medispan:C0795235,medispan:C0020640
medispan:C0975620,medispan:C0020640
medispan:C1169243,medispan:C0020640
medispan:C1341102,medispan:C0020640
medispan:C1341104,medispan:C0020640
medispan:C1591044,medispan:C0020640
medispan:C2710177,medispan:C0020640
medispan:C0353587,medispan:C0020649
medispan:C0353588,medispan:C0020649
medispan:C0353589,medispan:C0020649
medispan:C0355015,medispan:C0020649
medispan:C0355240,medispan:C0020649
medispan:C0355494,medispan:C0020649
medispan:C0355523,medispan:C0020649
medispan:C0355683,medispan:C0020649
medispan:C0355684,medispan:C0020649
medispan:C0355685,medispan:C0020649
medispan:C0692841,medispan:C0014518
medispan:C0694249,medispan:C0014518
medispan:C0703164,medispan:C0014518
medispan:C0774394,medispan:C0014518
medispan:C0776182,medispan:C0014518
medispan:C0783592,medispan:C0014518
medispan:C0783593,medispan:C0014518
medispan:C0785903,medispan:C0014518
medispan:C0787110,medispan:C0014518
medispan:C0787111,medispan:C0014518
medispan:C0787112,medispan:C0014518
medispan:C0787163,medispan:C0014518
medispan:C0787319,medispan:C0014518
medispan:C0787474,medispan:C0014518
medispan:C0787954,medispan:C0014518
medispan:C0789365,medispan:C0014518
medispan:C0790459,medispan:C0014518
medispan:C0792092,medispan:C0014518
medispan:C0792286,medispan:C0014518
medispan:C0792287,medispan:C0014518
medispan:C0793351,medispan:C0014518
medispan:C0793737,medispan:C0014518
medispan:C0973841,medispan:C0014518
medispan:C0974389,medispan:C0014518
medispan:C0975655,medispan:C0014518
medispan:C0975658,medispan:C0014518
medispan:C0978247,medispan:C0014518
medispan:C0979347,medispan:C0014518
medispan:C1576627,medispan:C0014518
medispan:C1618329,medispan:C0014518
medispan:C1813117,medispan:C0014518
medispan:C1965626,medispan:C0014518
medispan:C1965630,medispan:C0014518
medispan:C1965645,medispan:C0014518
medispan:C1965881,medispan:C0014518
medispan:C1967656,medispan:C0014518
medispan:C2608920,medispan:C0014518
medispan:C2682002,medispan:C0014518
medispan:C2682003,medispan:C0014518
medispan:C2682296,medispan:C0014518
medispan:C2682299,medispan:C0014518
medispan:C2682357,medispan:C0014518
medispan:C2682391,medispan:C0014518
medispan:C2682681,medispan:C0014518
medispan:C2700657,medispan:C0014518
medispan:C2700667,medispan:C0014518
medispan:C2700669,medispan:C0014518
medispan:C2700671,medispan:C0014518
medispan:C2700673,medispan:C0014518
medispan:C2700708,medispan:C0014518
medispan:C2741030,medispan:C0014518
medispan:C2741032,medispan:C0014518
medispan:C2741041,medispan:C0014518
medispan:C2741044,medispan:C0014518
medispan:C0980461,medispan:C0014548
medispan:C0980462,medispan:C0014548
medispan:C0980463,medispan:C0014548
medispan:C0980464,medispan:C0014548
medispan:C0689204,medispan:C0018798
medispan:C0689206,medispan:C0018798
medispan:C0792433,medispan:C0018798
medispan:C0793268,medispan:C0018798
medispan:C0977744,medispan:C0018798
medispan:C0977745,medispan:C0018798
medispan:C0783592,medispan:C0018798
medispan:C0783593,medispan:C0018798
medispan:C0787319,medispan:C0018798
medispan:C0787474,medispan:C0018798
medispan:C0980783,medispan:C0020255
medispan:C0689631,medispan:C0020433
medispan:C0689633,medispan:C0020433
medispan:C0690436,medispan:C0020433
medispan:C0690468,medispan:C0020433
medispan:C0690469,medispan:C0020433
medispan:C0690472,medispan:C0020433
medispan:C0692278,medispan:C0020433
medispan:C0692908,medispan:C0020433
medispan:C0693241,medispan:C0020433
medispan:C0693607,medispan:C0020433
medispan:C0693889,medispan:C0020433
medispan:C0705865,medispan:C0020433
medispan:C0705867,medispan:C0020433
medispan:C0705868,medispan:C0020433
medispan:C0708686,medispan:C0020433
medispan:C0708688,medispan:C0020433
medispan:C0781656,medispan:C0020433
medispan:C0781663,medispan:C0020433
medispan:C0789390,medispan:C0020433
medispan:C0789393,medispan:C0020433
medispan:C0792312,medispan:C0020433
medispan:C0872847,medispan:C0020433
medispan:C0978862,medispan:C0020433
medispan:C0978863,medispan:C0020433
medispan:C0978949,medispan:C0020433
medispan:C0979364,medispan:C0020433
medispan:C0979998,medispan:C0020433
medispan:C0980471,medispan:C0020433
medispan:C0980546,medispan:C0020433
medispan:C0980549,medispan:C0020433
medispan:C0981163,medispan:C0020433
medispan:C0355760,medispan:C0020649
medispan:C0356347,medispan:C0020649
medispan:C0357218,medispan:C0020649
medispan:C0359198,medispan:C0020649
medispan:C0499011,medispan:C0020649
medispan:C0542867,medispan:C0020649
medispan:C0542905,medispan:C0020649
medispan:C0542923,medispan:C0020649
medispan:C0543060,medispan:C0020649
medispan:C0543410,medispan:C0020649
medispan:C0590381,medispan:C0020649
medispan:C0590559,medispan:C0020649
medispan:C0591006,medispan:C0020649
medispan:C0592721,medispan:C0020649
medispan:C0592857,medispan:C0020649
medispan:C0593704,medispan:C0020649
medispan:C0594380,medispan:C0020649
medispan:C0594381,medispan:C0020649
medispan:C0594382,medispan:C0020649
medispan:C0594395,medispan:C0020649
medispan:C0687816,medispan:C0020649
medispan:C0687817,medispan:C0020649
medispan:C0687936,medispan:C0020649
medispan:C0687971,medispan:C0020649
medispan:C0687973,medispan:C0020649
medispan:C0688235,medispan:C0020649
medispan:C0688236,medispan:C0020649
medispan:C0688237,medispan:C0020649
medispan:C0688241,medispan:C0020649
medispan:C0688242,medispan:C0020649
medispan:C0688243,medispan:C0020649
medispan:C0688370,medispan:C0020649
medispan:C0688371,medispan:C0020649
medispan:C0688372,medispan:C0020649
medispan:C0688390,medispan:C0020649
medispan:C0688391,medispan:C0020649
medispan:C0688392,medispan:C0020649
medispan:C0688393,medispan:C0020649
medispan:C0688481,medispan:C0020649
medispan:C0688575,medispan:C0020649
medispan:C0688576,medispan:C0020649
medispan:C0688618,medispan:C0020649
medispan:C0688621,medispan:C0020649
medispan:C0688627,medispan:C0020649
medispan:C0688666,medispan:C0020649
medispan:C0688667,medispan:C0020649
medispan:C0688668,medispan:C0020649
medispan:C0688669,medispan:C0020649
medispan:C0688781,medispan:C0020649
medispan:C0688782,medispan:C0020649
medispan:C0688855,medispan:C0020649
medispan:C0688856,medispan:C0020649
medispan:C0688916,medispan:C0020649
medispan:C0688918,medispan:C0020649
medispan:C0688929,medispan:C0020649
medispan:C0688930,medispan:C0020649
medispan:C0689017,medispan:C0020649
medispan:C0689018,medispan:C0020649
medispan:C0689030,medispan:C0020649
medispan:C0689137,medispan:C0020649
medispan:C0689139,medispan:C0020649
medispan:C0689141,medispan:C0020649
medispan:C0689144,medispan:C0020649
medispan:C0689204,medispan:C0020649
medispan:C0689206,medispan:C0020649
medispan:C0689293,medispan:C0020649
medispan:C0689294,medispan:C0020649
medispan:C0689306,medispan:C0020649
medispan:C0689307,medispan:C0020649
medispan:C0689308,medispan:C0020649
medispan:C0689376,medispan:C0020649
medispan:C0689659,medispan:C0020649
medispan:C0689665,medispan:C0020649
medispan:C0689669,medispan:C0020649
medispan:C0689676,medispan:C0020649
medispan:C0689679,medispan:C0020649
medispan:C0689771,medispan:C0020649
medispan:C0689858,medispan:C0020649
medispan:C0689861,medispan:C0020649
medispan:C0689865,medispan:C0020649
medispan:C0689867,medispan:C0020649
medispan:C0689868,medispan:C0020649
medispan:C0690254,medispan:C0020649
medispan:C0690255,medispan:C0020649
medispan:C0690272,medispan:C0020649
medispan:C0690273,medispan:C0020649
medispan:C0690437,medispan:C0020649
medispan:C0690438,medispan:C0020649
medispan:C0690439,medispan:C0020649
medispan:C0690527,medispan:C0020649
medispan:C0690529,medispan:C0020649
medispan:C0690530,medispan:C0020649
medispan:C0690531,medispan:C0020649
medispan:C0690532,medispan:C0020649
medispan:C0690534,medispan:C0020649
medispan:C0690642,medispan:C0020649
medispan:C0690643,medispan:C0020649
medispan:C0690835,medispan:C0020649
medispan:C0690836,medispan:C0020649
medispan:C0690837,medispan:C0020649
medispan:C0690838,medispan:C0020649
medispan:C0691422,medispan:C0020649
medispan:C0691423,medispan:C0020649
medispan:C0691424,medispan:C0020649
medispan:C0691426,medispan:C0020649
medispan:C0691427,medispan:C0020649
medispan:C0691431,medispan:C0020649
medispan:C0691433,medispan:C0020649
medispan:C0691439,medispan:C0020649
medispan:C0691726,medispan:C0020649
medispan:C0691727,medispan:C0020649
medispan:C0692230,medispan:C0020649
medispan:C0692278,medispan:C0020649
medispan:C0692395,medispan:C0020649
medispan:C0692486,medispan:C0020649
medispan:C0692502,medispan:C0020649
medispan:C0692516,medispan:C0020649
medispan:C0692685,medispan:C0020649
medispan:C0692691,medispan:C0020649
medispan:C0692693,medispan:C0020649
medispan:C0692738,medispan:C0020649
medispan:C0692740,medispan:C0020649
medispan:C0692784,medispan:C0020649
medispan:C0692785,medispan:C0020649
medispan:C0692786,medispan:C0020649
medispan:C0692794,medispan:C0020649
medispan:C0693009,medispan:C0020649
medispan:C0693090,medispan:C0020649
medispan:C0693094,medispan:C0020649
medispan:C0693193,medispan:C0020649
medispan:C0693317,medispan:C0020649
medispan:C0693330,medispan:C0020649
medispan:C0693331,medispan:C0020649
medispan:C0693391,medispan:C0020649
medispan:C0693421,medispan:C0020649
medispan:C0693430,medispan:C0020649
medispan:C0693466,medispan:C0020649
medispan:C0693476,medispan:C0020649
medispan:C0693477,medispan:C0020649
medispan:C0693521,medispan:C0020649
medispan:C0693534,medispan:C0020649
medispan:C0693630,medispan:C0020649
medispan:C0693701,medispan:C0020649
medispan:C0693702,medispan:C0020649
medispan:C0693721,medispan:C0020649
medispan:C0693822,medispan:C0020649
medispan:C0693823,medispan:C0020649
medispan:C0693824,medispan:C0020649
medispan:C0693825,medispan:C0020649
medispan:C0693889,medispan:C0020649
